21206990,20050207,1:00:00,100,0027
21206990,20050207,2:00:00,100,0027
21206990,20050207,3:00:00,100,0027
21206990,20050207,4:00:00,100,0027
21206990,20050207,5:00:00,100,0027
21206990,20050207,6:00:00,100,0027
21206990,20050207,7:00:00,100,0027
21206990,20050207,8:00:00,77,0027
21206990,20050207,9:00:00,66,0027
21206990,20050207,10:00:00,64,0027
21206990,20050207,11:00:00,55,0027
21206990,20050207,12:00:00,59,0027
21206990,20050207,13:00:00,73,0027
21206990,20050207,14:00:00,---[10],0027
21206990,20050207,15:00:00,66,0027
21206990,20050207,16:00:00,68,0027
21206990,20050207,17:00:00,74,0027
21206990,20050207,18:00:00,---[10],0027
21206990,20050207,19:00:00,88,0027
21206990,20050207,20:00:00,91,0027
21206990,20050207,21:00:00,95,0027
21206990,20050207,22:00:00,93,0027
21206990,20050207,23:00:00,98,0027
21206990,20050208,0:00:00,100,0027
21206990,20050208,1:00:00,99,0027
21206990,20050208,2:00:00,100,0027
21206990,20050208,3:00:00,100,0027
21206990,20050208,4:00:00,100,0027
21206990,20050208,5:00:00,100,0027
21206990,20050208,6:00:00,100,0027
21206990,20050208,7:00:00,100,0027
21206990,20050208,8:00:00,100,0027
21206990,20050208,9:00:00,72,0027
21206990,20050208,10:00:00,62,0027
21206990,20050208,11:00:00,76,0027
21206990,20050208,12:00:00,70,0027
21206990,20050208,13:00:00,71,0027
21206990,20050208,14:00:00,77,0027
21206990,20050208,15:00:00,73,0027
21206990,20050208,16:00:00,79,0027
21206990,20050208,17:00:00,77,0027
21206990,20050208,18:00:00,84,0027
21206990,20050208,19:00:00,92,0027
21206990,20050208,20:00:00,97,0027
21206990,20050208,21:00:00,100,0027
21206990,20050208,22:00:00,---[10],0027
21206990,20050208,23:00:00,97,0027
21206990,20050209,0:00:00,96,0027
21206990,20050209,1:00:00,98,0027
21206990,20050209,2:00:00,99,0027
21206990,20050209,3:00:00,100,0027
21206990,20050209,4:00:00,100,0027
21206990,20050209,5:00:00,100,0027
21206990,20050209,6:00:00,100,0027
21206990,20050209,7:00:00,100,0027
21206990,20050209,8:00:00,76,0027
21206990,20050209,9:00:00,66,0027
21206990,20050209,10:00:00,70,0027
21206990,20050209,11:00:00,58,0027
21206990,20050209,12:00:00,56,0027
21206990,20050209,13:00:00,73,0027
21206990,20050209,14:00:00,72,0027
21206990,20050209,15:00:00,74,0027
21206990,20050209,16:00:00,80,0027
21206990,20050209,17:00:00,78,0027
21206990,20050209,18:00:00,90,0027
21206990,20050209,19:00:00,94,0027
21206990,20050209,20:00:00,94,0027
21206990,20050209,21:00:00,97,0027
21206990,20050209,22:00:00,96,0027
21206990,20050209,23:00:00,97,0027
21206990,20050210,0:00:00,98,0027
21206990,20050210,1:00:00,100,0027
21206990,20050210,2:00:00,100,0027
21206990,20050210,3:00:00,100,0027
21206990,20050210,4:00:00,100,0027
21206990,20050210,5:00:00,100,0027
21206990,20050210,6:00:00,100,0027
21206990,20050210,7:00:00,100,0027
21206990,20050210,8:00:00,100,0027
21206990,20050210,9:00:00,82,0027
21206990,20050210,10:00:00,76,0027
21206990,20050210,11:00:00,---[10],0027
21206990,20050210,12:00:00,71,0027
21206990,20050210,13:00:00,98,0027
21206990,20050210,14:00:00,89,0027
21206990,20050210,15:00:00,93,0027
21206990,20050210,16:00:00,94,0027
21206990,20050210,17:00:00,91,0027
21206990,20050210,18:00:00,96,0027
21206990,20050210,19:00:00,97,0027
21206990,20050210,20:00:00,99,0027
21206990,20050210,21:00:00,100,0027
21206990,20050210,22:00:00,100,0027
21206990,20050210,23:00:00,100,0027
21206990,20050211,0:00:00,100,0027
21206990,20050211,1:00:00,100,0027
21206990,20050211,2:00:00,100,0027
21206990,20050211,3:00:00,100,0027
21206990,20050211,4:00:00,100,0027
21206990,20050211,5:00:00,---[10],0027
21206990,20050211,6:00:00,100,0027
21206990,20050211,7:00:00,100,0027
21206990,20050211,8:00:00,93,0027
21206990,20050211,9:00:00,78,0027
21206990,20050211,10:00:00,70,0027
21206990,20050211,11:00:00,65,0027
21206990,20050211,12:00:00,79,0027
21206990,20050211,13:00:00,89,0027
21206990,20050211,14:00:00,96,0027
21206990,20050211,15:00:00,100,0027
21206990,20050211,16:00:00,94,0027
21206990,20050211,17:00:00,91,0027
21206990,20050211,18:00:00,91,0027
21206990,20050211,19:00:00,93,0027
21206990,20050211,20:00:00,96,0027
21206990,20050211,21:00:00,99,0027
21206990,20050211,22:00:00,100,0027
21206990,20050211,23:00:00,100,0027
21206990,20050212,0:00:00,100,0027
21206990,20050212,1:00:00,100,0027
21206990,20050212,2:00:00,100,0027
21206990,20050212,3:00:00,100,0027
21206990,20050212,4:00:00,100,0027
21206990,20050212,5:00:00,100,0027
21206990,20050212,6:00:00,100,0027
21206990,20050212,7:00:00,100,0027
21206990,20050212,8:00:00,98,0027
21206990,20050212,9:00:00,92,0027
21206990,20050212,10:00:00,88,0027
21206990,20050212,11:00:00,79,0027
21206990,20050212,12:00:00,---[10],0027
21206990,20050212,13:00:00,96,0027
21206990,20050212,14:00:00,95,0027
21206990,20050212,15:00:00,93,0027
21206990,20050212,16:00:00,92,0027
21206990,20050212,17:00:00,97,0027
21206990,20050212,18:00:00,98,0027
21206990,20050212,19:00:00,100,0027
21206990,20050212,20:00:00,100,0027
21206990,20050212,21:00:00,100,0027
21206990,20050212,22:00:00,100,0027
21206990,20050212,23:00:00,100,0027
21206990,20050213,0:00:00,100,0027
21206990,20050213,1:00:00,100,0027
21206990,20050213,2:00:00,100,0027
21206990,20050213,3:00:00,100,0027
21206990,20050213,4:00:00,100,0027
21206990,20050213,5:00:00,100,0027
21206990,20050213,6:00:00,100,0027
21206990,20050213,7:00:00,100,0027
21206990,20050213,8:00:00,100,0027
21206990,20050213,9:00:00,100,0027
21206990,20050213,10:00:00,95,0027
21206990,20050213,11:00:00,63,0027
21206990,20050213,12:00:00,58,0027
21206990,20050213,13:00:00,74,0027
21206990,20050213,14:00:00,78,0027
21206990,20050213,15:00:00,79,0027
21206990,20050213,16:00:00,77,0027
21206990,20050213,17:00:00,83,0027
21206990,20050213,18:00:00,89,0027
21206990,20050213,19:00:00,96,0027
21206990,20050213,20:00:00,100,0027
21206990,20050213,21:00:00,98,0027
21206990,20050213,22:00:00,100,0027
21206990,20050213,23:00:00,100,0027
21206990,20050214,0:00:00,100,0027
21206990,20050214,1:00:00,100,0027
21206990,20050214,2:00:00,100,0027
21206990,20050214,3:00:00,100,0027
21206990,20050214,4:00:00,100,0027
21206990,20050214,5:00:00,100,0027
21206990,20050214,6:00:00,100,0027
21206990,20050214,7:00:00,100,0027
21206990,20050214,8:00:00,100,0027
21206990,20050214,9:00:00,70,0027
21206990,20050214,10:00:00,46,0027
21206990,20050214,11:00:00,37,0027
21206990,20050214,12:00:00,41,0027
21206990,20050214,13:00:00,33,0027
21206990,20050214,14:00:00,58,0027
21206990,20050214,15:00:00,58,0027
21206990,20050214,16:00:00,66,0027
21206990,20050214,17:00:00,75,0027
21206990,20050214,18:00:00,84,0027
21206990,20050214,19:00:00,91,0027
21206990,20050214,20:00:00,97,0027
21206990,20050214,21:00:00,---[10],0027
21206990,20050214,22:00:00,100,0027
21206990,20050214,23:00:00,97,0027
21206990,20050215,0:00:00,98,0027
21206990,20050215,1:00:00,100,0027
21206990,20050215,2:00:00,98,0027
21206990,20050215,3:00:00,99,0027
21206990,20050215,4:00:00,97,0027
21206990,20050215,5:00:00,100,0027
21206990,20050215,6:00:00,100,0027
21206990,20050215,7:00:00,100,0027
21206990,20050215,8:00:00,78,0027
21206990,20050215,9:00:00,73,0027
21206990,20050215,10:00:00,56,0027
21206990,20050215,11:00:00,50,0027
21206990,20050215,12:00:00,56,0027
21206990,20050215,13:00:00,60,0027
21206990,20050215,14:00:00,63,0027
21206990,20050215,15:00:00,61,0027
21206990,20050215,16:00:00,67,0027
21206990,20050215,17:00:00,70,0027
21206990,20050215,18:00:00,83,0027
21206990,20050215,19:00:00,89,0027
21206990,20050215,20:00:00,89,0027
21206990,20050215,21:00:00,90,0027
21206990,20050215,22:00:00,---[10],0027
21206990,20050215,23:00:00,93,0027
21206990,20050216,0:00:00,97,0027
21206990,20050216,1:00:00,95,0027
21206990,20050216,2:00:00,98,0027
21206990,20050216,3:00:00,97,0027
21206990,20050216,4:00:00,99,0027
21206990,20050216,5:00:00,100,0027
21206990,20050216,6:00:00,100,0027
21206990,20050216,7:00:00,100,0027
21206990,20050216,8:00:00,82,0027
21206990,20050216,9:00:00,68,0027
21206990,20050216,10:00:00,63,0027
21206990,20050216,11:00:00,66,0027
21206990,20050216,12:00:00,62,0027
21206990,20050216,13:00:00,70,0027
21206990,20050216,14:00:00,68,0027
21206990,20050216,15:00:00,67,0027
21206990,20050216,16:00:00,66,0027
21206990,20050216,17:00:00,77,0027
21206990,20050216,18:00:00,84,0027
21206990,20050216,19:00:00,86,0027
21206990,20050216,20:00:00,96,0027
21206990,20050216,21:00:00,99,0027
21206990,20050216,22:00:00,98,0027
21206990,20050216,23:00:00,99,0027
21206990,20050217,0:00:00,98,0027
21206990,20050217,1:00:00,98,0027
21206990,20050217,2:00:00,96,0027
21206990,20050217,3:00:00,98,0027
21206990,20050217,4:00:00,100,0027
21206990,20050217,5:00:00,100,0027
21206990,20050217,6:00:00,100,0027
21206990,20050217,7:00:00,100,0027
21206990,20050217,8:00:00,93,0027
21206990,20050217,9:00:00,86,0027
21206990,20050217,10:00:00,66,0027
21206990,20050217,11:00:00,56,0027
21206990,20050217,12:00:00,52,0027
21206990,20050217,13:00:00,73,0027
21206990,20050217,14:00:00,77,0027
21206990,20050217,15:00:00,67,0027
21206990,20050217,16:00:00,76,0027
21206990,20050217,17:00:00,---[10],0027
21206990,20050217,18:00:00,83,0027
21206990,20050217,19:00:00,---[10],0027
21206990,20050217,20:00:00,---[10],0027
21206990,20050217,21:00:00,99,0027
21206990,20050217,22:00:00,100,0027
21206990,20050217,23:00:00,100,0027
21206990,20050218,0:00:00,100,0027
21206990,20050218,1:00:00,100,0027
21206990,20050218,2:00:00,100,0027
21206990,20050218,3:00:00,100,0027
21206990,20050218,4:00:00,100,0027
21206990,20050218,5:00:00,100,0027
21206990,20050218,6:00:00,100,0027
21206990,20050218,7:00:00,100,0027
21206990,20050218,8:00:00,100,0027
21206990,20050218,9:00:00,96,0027
21206990,20050218,10:00:00,55,0027
21206990,20050218,11:00:00,54,0027
21206990,20050218,12:00:00,46,0027
21206990,20050218,13:00:00,49,0027
21206990,20050218,14:00:00,46,0027
21206990,20050218,15:00:00,48,0027
21206990,20050218,16:00:00,48,0027
21206990,20050218,17:00:00,56,0027
21206990,20050218,18:00:00,65,0027
21206990,20050218,19:00:00,80,0027
21206990,20050218,20:00:00,90,0027
21206990,20050218,21:00:00,91,0027
21206990,20050218,22:00:00,100,0027
21206990,20050218,23:00:00,100,0027
21206990,20050219,0:00:00,100,0027
21206990,20050219,1:00:00,100,0027
21206990,20050219,2:00:00,100,0027
21206990,20050219,3:00:00,100,0027
21206990,20050219,4:00:00,100,0027
21206990,20050219,5:00:00,100,0027
21206990,20050219,6:00:00,100,0027
21206990,20050219,7:00:00,100,0027
21206990,20050219,8:00:00,99,0027
21206990,20050219,9:00:00,77,0027
21206990,20050219,10:00:00,58,0027
21206990,20050219,11:00:00,59,0027
21206990,20050219,12:00:00,55,0027
21206990,20050219,13:00:00,52,0027
21206990,20050219,14:00:00,53,0027
21206990,20050219,15:00:00,54,0027
21206990,20050219,16:00:00,72,0027
21206990,20050219,17:00:00,62,0027
21206990,20050219,18:00:00,83,0027
21206990,20050219,19:00:00,90,0027
21206990,20050219,20:00:00,95,0027
21206990,20050219,21:00:00,96,0027
21206990,20050219,22:00:00,96,0027
21206990,20050219,23:00:00,97,0027
21206990,20050220,0:00:00,98,0027
21206990,20050220,1:00:00,100,0027
21206990,20050220,2:00:00,100,0027
21206990,20050220,3:00:00,100,0027
21206990,20050220,4:00:00,100,0027
